"customer_id","customer_name","customer_phone","customer_email","order_id","order_date","order_total","order_items"
"108","Customer 108","""+86-5991033968""","customer107@example.com","1108","2023-04-18","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"109","Customer 109","""+1-5821977445""","customer108@example.com","1109","2023-04-19","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"110","Customer 110","""+39-1032617888""","CUSTOMER109@EXAMPLE.COM","1110","2023-04-20","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"111","Customer 111","""N/A""","customer110@example.com","1111","2023-04-21","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"112","Customer 112","""+86-7264541292""","customer111@example.com","1112","2023-04-22","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"113","Customer 113","""+61-4841959074""","CUSTOMER112@EXAMPLE.COM","1113","2023-04-23","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"114","Customer 114","""+33-1702934728""","CUSTOMER113@EXAMPLE.COM","1114","2023-04-24","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"115","Customer 115","""+44-6064999024""","customer114@example.com","1115","2023-04-25","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"116","Customer 116","""+39-4885951445""","customer115@example.com","1116","2023-04-26","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"117","Customer 117","""+91-3656369983""","CUSTOMER116@EXAMPLE.COM","1117","2023-04-27","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"118","Customer 118","""+34-7358324691""","CUSTOMER117@EXAMPLE.COM","1118","2023-04-28","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"119","Customer 119","""+86-6732605536""","CUSTOMER118@EXAMPLE.COM","1119","2023-04-29","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"120","Customer 120","""+49-5911295379""","","1120","2023-04-30","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"121","Customer 121","""+39-5473851979""","CUSTOMER120@EXAMPLE.COM","1121","2023-05-01","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"122","Customer 122","""+34-4147869943""","invalid-email","1122","2023-05-02","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"123","Customer 123","""+1-4765925445""","CUSTOMER122@EXAMPLE.COM","1123","2023-05-03","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"124","Customer 124","""+44-5511147791""","customer123@example.com","1124","2023-05-04","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"125","Customer 125","""+44-7103095639""","CUSTOMER124@EXAMPLE.COM","1125","2023-05-05","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"126","Customer 126","""+86-4776485343""","customer125@example.com","1126","2023-05-06","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"127","Customer 127","""+1-2356187346""","CUSTOMER126@EXAMPLE.COM","1127","2023-05-07","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"128","Customer 128","""+86-3880917671""","customer127@example.com","1128","2023-05-08","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"129","Customer 129","""+49-4678260300""","customer128@example.com","1129","2023-05-09","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"130","Customer 130","""""","CUSTOMER129@EXAMPLE.COM","1130","2023-05-10","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"131","Customer 131","""+34-7680585522""","customer130@example.com","1131","2023-05-11","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"132","Customer 132","""+61-8534474749""","customer131@example.com","1132","2023-05-12","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"133","Customer 133","""+81-5482262150""","customer132@example.com","1133","2023-05-13","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"134","Customer 134","""+33-5908156626""","customer133@example.com","1134","2023-05-14","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"135","Customer 135","""+34-2252284901""","","1135","2023-05-15","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"136","Customer 136","""""","","1136","2023-05-16","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"137","Customer 137","""+86-4936442416""","N/A","1137","2023-05-17","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"138","Customer 138","""+49-8204741434""","customer137@example.com","1138","2023-05-18","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"139","Customer 139","""+91-9360413131""","CUSTOMER138@EXAMPLE.COM","1139","2023-05-19","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"140","Customer 140","""+1-2162954759""","","1140","2023-05-20","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"141","Customer 141","""""","customer140@example.com","1141","2023-05-21","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"142","Customer 142","""+61-9676485070""","customer141@example.com","1142","2023-05-22","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"143","Customer 143","""N/A""","CUSTOMER142@EXAMPLE.COM","1143","2023-05-23","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"144","Customer 144","""+61-9637450594""","CUSTOMER143@EXAMPLE.COM","1144","2023-05-24","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"145","Customer 145","""+44-7268100480""","","1145","2023-05-25","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"146","Customer 146","""+86-1163787332""","customer145@example.com","1146","2023-05-26","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"147","Customer 147","""+33-7932441708""","customer146@example.com","1147","2023-05-27","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"148","Customer 148","""+91-9106143807""","CUSTOMER147@EXAMPLE.COM","1148","2023-05-28","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"149","Customer 149","""+91-8664597173""","CUSTOMER148@EXAMPLE.COM","1149","2023-05-29","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"150","Customer 150","""N/A""","CUSTOMER149@EXAMPLE.COM","1150","2023-05-30","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"151","Customer 151","","CUSTOMER150@EXAMPLE.COM","1151","2023-05-31","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"152","Customer 152","""+81-3731390548""","","1152","2023-06-01","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"153","Customer 153","""+39-9502369382""","customer152@example.com","1153","2023-06-02","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"154","Customer 154","""+33-1715424173""","CUSTOMER153@EXAMPLE.COM","1154","2023-06-03","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"155","Customer 155","""+49-9887491974""","CUSTOMER154@EXAMPLE.COM","1155","2023-06-04","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"156","Customer 156","""+86-4432338381""","CUSTOMER155@EXAMPLE.COM","1156","2023-06-05","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"157","Customer 157","""+39-4943410142""","CUSTOMER156@EXAMPLE.COM","1157","2023-06-06","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"158","Customer 158","","N/A","1158","2023-06-07","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"159","Customer 159","""+44-9258542113""","customer158@example.com","1159","2023-06-08","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"160","Customer 160","""+44-9233349770""","customer159@example.com","1160","2023-06-09","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"161","Customer 161","""+91-2471232318""","customer160@example.com","1161","2023-06-10","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"162","Customer 162","""+33-4614814705""","CUSTOMER161@EXAMPLE.COM","1162","2023-06-11","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"163","Customer 163","""+81-6557976445""","CUSTOMER162@EXAMPLE.COM","1163","2023-06-12","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"164","Customer 164","""+44-1145759936""","CUSTOMER163@EXAMPLE.COM","1164","2023-06-13","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"165","Customer 165","""+33-5592612343""","CUSTOMER164@EXAMPLE.COM","1165","2023-06-14","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"166","Customer 166","""+91-2454332872""","customer165@example.com","1166","2023-06-15","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"167","Customer 167","""+91-9981853836""","CUSTOMER166@EXAMPLE.COM","1167","2023-06-16","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"168","Customer 168","""+49-5869191366""","customer167@example.com","1168","2023-06-17","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"169","Customer 169","""+1-9934135415""","customer168@example.com","1169","2023-06-18","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"170","Customer 170","""+39-4833208221""","CUSTOMER169@EXAMPLE.COM","1170","2023-06-19","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"171","Customer 171","""+91-3366540652""","CUSTOMER170@EXAMPLE.COM","1171","2023-06-20","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"172","Customer 172","""+91-7866500837""","CUSTOMER171@EXAMPLE.COM","1172","2023-06-21","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"173","Customer 173","""+61-1380043176""","customer172@example.com","1173","2023-06-22","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"174","Customer 174","""+33-8274986708""","customer173@example.com","1174","2023-06-23","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"175","Customer 175","""+86-3683163374""","CUSTOMER174@EXAMPLE.COM","1175","2023-06-24","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"176","Customer 176","""+61-1676512364""","CUSTOMER175@EXAMPLE.COM","1176","2023-06-25","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"177","Customer 177","""+86-7693052937""","customer176@example.com","1177","2023-06-26","250.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 2, ""price"": 50.0}, {""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 1, ""price"": 150.0}]"
"178","Customer 178","""""","INVALID-EMAIL","1178","2023-06-27","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"179","Customer 179","""+81-2979770290""","CUSTOMER178@EXAMPLE.COM","1179","2023-06-28","300.0","[{""product_id"": ""B1"", ""product_name"": ""Gadget"", ""quantity"": 2, ""price"": 150.0}]"
"180","Customer 180","""+91-5481632442""","CUSTOMER179@EXAMPLE.COM","1180","2023-06-29","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"181","Customer 181","""+81-3563670539""","customer180@example.com","1181","2023-06-30","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"182","Customer 182","""+39-6974326529""","CUSTOMER181@EXAMPLE.COM","1182","2023-07-01","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
"183","Customer 183","""+39-7016628678""","customer182@example.com","1183","2023-07-02","150.0","[{""product_id"": ""A1"", ""product_name"": ""Widget"", ""quantity"": 1, ""price"": 50.0}, {""product_id"": ""C1"", ""product_name"": ""Doohickey"", ""quantity"": 2, ""price"": 50.0}]"
